id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,,
5861,234,Mastercard,Credit,5888879465203740,12/1/2009,88,YES,2,$6400,12/1/2006,2009,,
4799,234,Visa,Credit,4618393100129360,7/1/2020,775,YES,1,$9800,9/1/2010,2011,,
2052,234,Visa,Debit,4081263773546450,7/1/2023,64,YES,1,$4750,3/1/2003,2011,,
5178,234,Visa,Debit,4321384766522660,8/1/2021,682,NO,2,$6532,10/1/2009,2009,,
2355,608,Mastercard,Debit,5446273979485240,11/1/2022,233,YES,1,$1044,3/1/2016,2016,,
2278,608,Mastercard,Debit,5521214390191680,9/1/2018,672,YES,1,$746,3/1/2011,2011,,
1655,608,Mastercard,Debit (Prepaid),5098538543569880,2/1/2020,816,YES,1,$61,2/1/2020,2020,,
5494,1064,Mastercard,Debit (Prepaid),5791031552039030,10/1/2008,655,YES,2,$58,11/1/2007,2015,,
4567,374,Visa,Debit,4340110703036070,5/1/2022,710,YES,1,$18771,9/1/2004,2009,,
5100,374,Visa,Debit,4892346599778030,1/1/2023,219,YES,1,$17108,10/1/2007,2007,,
1919,374,Visa,Debit,4202710228630180,10/1/2023,579,YES,1,$12446,2/1/2020,2020,,
3791,374,Visa,Credit,4300760560641970,1/1/2021,406,YES,1,$8200,7/1/2006,2013,,
2569,374,Mastercard,Debit,5166839761897520,5/1/2022,983,YES,2,$7081,4/1/2008,2010,,
1358,286,Mastercard,Debit,5601172841459290,2/1/2024,29,YES,1,$23009,2/1/2015,2015,,
6092,286,Visa,Debit,4657379115764710,11/1/2017,578,YES,2,$17973,12/1/2013,2013,,
4450,286,Mastercard,Debit,5843688837981170,10/1/2023,880,YES,1,$12254,8/1/2015,2015,,
4782,286,Mastercard,Debit,5928230249203930,8/1/2022,212,YES,1,$20799,9/1/2010,2010,,
2463,1419,Mastercard,Debit,5809172741821180,3/1/2021,282,YES,2,$27320,4/1/2004,2008,,
4840,1435,Visa,Debit,4372566654697980,9/1/2023,83,YES,2,$34818,9/1/2012,2012,,
2360,1435,Visa,Debit,4789580361652930,10/1/2020,216,YES,2,$38837,3/1/2016,2016,,
4294,1435,Mastercard,Credit,5427161135500740,3/1/2024,304,YES,2,$23500,8/1/2009,2020,,
1343,1683,Mastercard,Debit,5688998474789350,6/1/2020,292,YES,1,$13014,2/1/2014,2014,,
5044,1683,Amex,Credit,314195561633807,5/1/2023,296,YES,2,$5500,10/1/2006,2017,,
4697,1683,Visa,Debit,4635941322761450,3/1/2020,691,YES,2,$5949,9/1/2008,2008,,
4698,727,Visa,Credit,4379930917559480,11/1/2023,210,YES,2,$10700,9/1/2008,2010,,
3808,727,Mastercard,Debit,5215692889951880,4/1/2022,134,YES,1,$12451,7/1/2007,2008,,
1920,727,Visa,Credit,4751378907766310,4/1/2024,254,YES,2,$6700,2/1/2020,2020,,
4295,727,Mastercard,Debit,5252574971670590,4/1/2018,920,YES,1,$19086,8/1/2009,2011,,
2665,727,Visa,Credit,4116639367344720,5/1/2021,923,YES,2,$9700,4/1/2010,2016,,
5896,1150,Mastercard,Credit,5974021114272850,9/1/2008,886,YES,2,$17200,12/1/2007,2010,,
4672,1150,Mastercard,Debit,5770382684241100,6/1/2015,832,YES,2,$29486,9/1/2008,2008,,
1225,1150,Mastercard,Credit,5587070999180300,4/1/2023,335,YES,2,$9700,2/1/2010,2011,,
4856,1150,Mastercard,Debit,5768399039617120,7/1/2022,221,YES,2,$20111,9/1/2013,2013,,
2551,1150,Visa,Credit,4320443111658300,10/1/2021,613,YES,1,$13200,4/1/2007,2014,,
4484,332,Visa,Debit,4400145099296120,7/1/2020,57,YES,1,$29728,8/1/2019,2019,,
5816,332,Mastercard,Credit,5516802254742640,10/1/2024,160,NO,1,$7900,12/1/2004,2012,,
1198,332,Visa,Debit,4673279351880300,7/1/2023,339,YES,2,$12106,2/1/2009,2009,,
253,332,Visa,Debit,4680771406185120,1/1/2013,913,YES,1,$7452,1/1/2010,2018,,
1656,487,Mastercard,Debit,5459374115989090,7/1/2021,582,YES,1,$28281,2/1/2020,2020,,
2835,487,Visa,Credit,4217570056214860,11/1/2013,636,YES,2,$11400,5/1/2002,2014,,
2024,487,Mastercard,Debit,5514653687166060,8/1/2024,70,YES,1,$28790,3/1/2001,2009,,
2007,735,Visa,Credit,4914564671433880,3/1/2010,700,YES,1,$15700,3/1/1997,2013,,
5431,735,Mastercard,Debit,5436863739232620,9/1/2023,303,YES,1,$34075,11/1/2005,2008,,
4651,735,Visa,Credit,4986982616793590,4/1/2012,992,YES,2,$18600,9/1/2007,2008,,
1335,137,Amex,Credit,315776046694876,5/1/2024,574,YES,2,$9700,2/1/2014,2014,,
5442,137,Visa,Debit,4578702900762730,9/1/2022,433,YES,2,$13352,11/1/2005,2012,,
6114,137,Visa,Debit,4168082636728790,3/1/2024,528,YES,1,$28179,12/1/2015,2015,,
5897,570,Mastercard,Debit,5407444040414980,1/1/2024,334,YES,1,$19132,12/1/2007,2014,,
4063,1121,Visa,Debit,4948136387572240,10/1/2019,49,YES,1,$31535,7/1/2017,2017,,
1372,1121,Mastercard,Debit,5629988786276960,1/1/2018,537,YES,1,$51951,2/1/2017,2017,,
5511,1121,Visa,Credit,4323924929422760,9/1/2020,171,YES,1,$23400,11/1/2007,2008,,
5817,1121,Mastercard,Debit,5002267521388910,8/1/2020,143,YES,2,$4130,12/1/2004,2015,,
3777,1121,Mastercard,Credit,5458395445867290,10/1/2011,347,YES,1,$11500,7/1/2006,2010,,
4920,860,Visa,Credit,4642731433732480,9/1/2020,661,YES,2,$22100,9/1/2018,2018,,
5412,860,Mastercard,Debit,5511755355725120,11/1/2010,644,YES,1,$34722,11/1/2004,2010,,
3534,860,Visa,Debit,4695286118783920,12/1/2011,601,YES,1,$21885,6/1/2011,2011,,
5782,860,Mastercard,Debit,5505577705152110,7/1/2020,828,YES,2,$39870,12/1/2002,2003,,
5733,518,Visa,Credit,4464546125723800,7/1/2021,2,YES,2,$5900,11/1/2017,2017,,
3429,1203,Mastercard,Debit (Prepaid),5640678853508820,3/1/2023,57,YES,2,$70,6/1/2009,2009,,
2302,944,Mastercard,Debit,5863955184387780,3/1/2023,881,YES,2,$66930,3/1/2012,2012,,
372,944,Mastercard,Debit,5795522328185870,5/1/2020,134,YES,2,$72274,1/1/2018,2018,,
2828,944,Mastercard,Debit,5043143066698540,9/1/2020,288,YES,2,$130971,5/1/2002,2010,,
1921,944,Visa,Debit,4313972060102090,11/1/2024,601,YES,1,$52717,2/1/2020,2020,,
3500,944,Visa,Credit,4582418773157210,12/1/2021,935,NO,1,$25500,6/1/2010,2012,,
5550,944,Visa,Debit,4081497493570320,10/1/2017,60,YES,2,$42541,11/1/2008,2012,,
1657,388,Mastercard,Debit,5683216868250720,4/1/2022,563,NO,1,$5456,2/1/2020,2020,,
5692,388,Visa,Debit,4183750300220980,4/1/2014,371,NO,1,$12606,11/1/2013,2013,,
3975,741,Mastercard,Debit,5761918360234630,8/1/2020,174,YES,2,$20174,7/1/2011,2011,,
6007,1737,Mastercard,Debit,5406672659038250,1/1/2023,826,YES,1,$20090,12/1/2010,2011,,
1096,1737,Visa,Debit,4840352039939040,3/1/2021,40,YES,1,$11906,2/1/2006,2009,,
3618,1737,Mastercard,Debit,5967723936818870,1/1/2022,556,YES,1,$27888,6/1/2017,2017,,
5756,1737,Mastercard,Debit,5371022252715950,4/1/2024,192,YES,1,$24132,12/1/1998,2008,,
3319,1709,Mastercard,Debit,5109330727953240,12/1/2023,947,YES,2,$13461,6/1/2006,2010,,
5478,1018,Amex,Credit,302982223076555,8/1/2009,303,NO,1,$9900,11/1/2007,2009,,
2393,1018,Mastercard,Debit,5675018091828270,11/1/2009,920,YES,2,$4252,4/1/1994,2019,,
3022,1018,Visa,Credit,4299407178052840,12/1/2020,725,YES,2,$9800,5/1/2009,2011,,
4077,1018,Mastercard,Debit,5605185522594080,7/1/2019,357,YES,2,$16732,7/1/2019,2019,,
1922,1018,Visa,Debit,4564887957887150,1/1/2023,17,YES,1,$13609,2/1/2020,2020,,
5970,1018,Mastercard,Debit,5565606559185990,5/1/2013,576,YES,2,$17804,12/1/2009,2009,,
3911,275,Visa,Credit,4348372675855420,5/1/2023,727,YES,2,$6200,7/1/2009,2010,,
63,275,Visa,Debit,4651206649559680,4/1/2023,125,YES,1,$30891,1/1/2004,2011,,
2769,275,Mastercard,Debit,5348564290163180,1/1/2024,732,YES,1,$31873,4/1/2017,2017,,
3036,275,Amex,Credit,325342510254113,7/1/2024,179,YES,2,$15600,5/1/2010,2019,,
3893,1367,Mastercard,Debit (Prepaid),5008439256687400,12/1/2022,26,YES,1,$110,7/1/2009,2012,,
2053,1367,Visa,Debit,4422286262403260,5/1/2024,81,YES,2,$17405,3/1/2003,2003,,
865,1367,Visa,Debit (Prepaid),4249622290515020,12/1/2022,435,YES,2,$58,1/1/2020,2020,,
4643,1367,Mastercard,Credit,5556924127105780,10/1/2011,777,YES,1,$9200,9/1/2007,2007,,
1923,1965,Visa,Credit,4092157051011100,2/1/2020,223,YES,2,$11200,2/1/2020,2020,,
4917,284,Mastercard,Debit,5131900662646650,12/1/2018,352,YES,1,$23206,9/1/2018,2018,,
4347,284,Visa,Debit,4779183477104250,4/1/2020,0,YES,2,$35684,8/1/2010,2012,,
5726,284,Mastercard,Debit (Prepaid),5792924047685790,11/1/2016,384,NO,1,$76,11/1/2016,2016,,
86,284,Visa,Debit,4529536293051710,7/1/2023,124,YES,2,$18270,1/1/2005,2011,,
2931,79,Mastercard,Debit,5142418384827690,12/1/2020,69,YES,2,$6588,5/1/2007,2011,,
2671,79,Amex,Credit,352313983770185,3/1/2021,46,YES,2,$12200,4/1/2011,2011,,
1924,79,Visa,Debit,4636375740619750,9/1/2022,747,YES,1,$23083,2/1/2020,2020,,
5569,79,Mastercard,Debit,5923792663677650,2/1/2022,585,YES,1,$21497,11/1/2009,2009,,
3320,1515,Mastercard,Debit (Prepaid),5823790653455970,2/1/2021,850,YES,3,$29,6/1/2006,2012,,
5199,1515,Mastercard,Debit,5300232902137590,7/1/2022,711,YES,2,$20165,10/1/2010,2012,,
5557,1515,Discover,Credit,6237354607435100,5/1/2022,959,YES,2,$16300,11/1/2009,2011,,
5558,1515,Discover,Credit,6374995163580880,3/1/2020,743,YES,1,$11100,11/1/2009,2010,,
2336,1515,Visa,Credit,4780949143263440,8/1/2023,540,YES,2,$7700,3/1/2014,2014,,
3712,1934,Mastercard,Credit,5150069202644460,1/1/2023,263,YES,2,$6000,7/1/2004,2010,,
1658,9,Mastercard,Debit,5564349746173180,4/1/2023,547,YES,1,$2049,2/1/2020,2020,,
1418,9,Amex,Credit,326339433819854,12/1/2022,719,NO,1,$7600,2/1/2020,2020,,
621,9,Mastercard,Debit,5172118224009290,1/1/2024,934,YES,1,$14670,1/1/2020,2020,,
4431,1964,Mastercard,Credit,5124729225452110,1/1/2017,871,YES,2,$11600,8/1/2014,2014,,
2752,1964,Visa,Debit,4066451880192960,4/1/2016,9,YES,1,$14960,4/1/2015,2015,,
2508,1964,Mastercard,Credit,5534545928651520,9/1/2021,779,YES,2,$9600,4/1/2006,2015,,
5898,1964,Mastercard,Debit,5316533998904060,10/1/2020,61,YES,2,$17367,12/1/2007,2007,,
3321,982,Mastercard,Debit,5809911164005510,4/1/2013,820,YES,1,$21358,6/1/2006,2010,,
3824,982,Visa,Credit,4354830180585460,9/1/2022,729,YES,1,$16900,7/1/2007,2010,,
3713,982,Mastercard,Credit,5974259705472550,9/1/2022,587,YES,2,$8500,7/1/2004,2009,,
4699,982,Visa,Debit,4793775442106820,4/1/2013,996,YES,1,$28431,9/1/2008,2008,,
1148,1676,Mastercard,Debit,5571882432332660,7/1/2020,838,YES,2,$77,2/1/2008,2016,,
134,1676,Mastercard,Debit,5828285674944280,8/1/2024,192,YES,1,$17360,1/1/2007,2010,,
5158,1676,Mastercard,Debit,5480672627250000,9/1/2021,129,YES,2,$4055,10/1/2009,2017,,
1020,1519,Mastercard,Debit,5052440378992950,9/1/2023,144,YES,2,$14216,2/1/2003,2010,,
2452,1519,Visa,Debit,4009658209741630,12/1/2023,357,NO,2,$19037,4/1/2003,2011,,
4210,1519,Mastercard,Debit,5195329982261760,1/1/2020,148,YES,1,$16028,8/1/2007,2011,,
2476,1519,Discover,Credit,6106487579112170,8/1/2010,762,YES,1,$14200,4/1/2005,2011,,
4626,1098,Visa,Debit,4587822219584710,7/1/2023,49,YES,1,$12640,9/1/2006,2009,,
2253,1098,Mastercard,Debit,5547459880579010,2/1/2020,116,YES,2,$16868,3/1/2010,2010,,
1320,1098,Mastercard,Debit,5740589965857600,11/1/2022,40,YES,1,$11121,2/1/2013,2013,,
5179,1098,Visa,Credit,4374571351357850,10/1/2020,674,YES,1,$10000,10/1/2009,2010,,
2424,554,Visa,Debit (Prepaid),4356014925676100,7/1/2020,139,YES,2,$56,4/1/2001,2011,,
2308,554,Visa,Debit,4439649579256620,1/1/2021,327,YES,2,$27376,3/1/2012,2012,,
6070,554,Mastercard,Debit,5140694561445560,7/1/2019,960,YES,2,$32676,12/1/2012,2012,,
3912,554,Visa,Debit,4096589319918040,4/1/2021,856,NO,1,$25658,7/1/2009,2009,,
4275,554,Visa,Credit,4796299187967540,5/1/2018,852,NO,2,$22800,8/1/2008,2011,,
1659,596,Mastercard,Credit,5610919224995160,6/1/2023,951,YES,2,$10700,2/1/2020,2020,,
2753,596,Visa,Credit,4733769586168380,2/1/2021,556,YES,2,$5100,4/1/2015,2015,,
1925,596,Visa,Credit,4520440445748140,1/1/2022,108,NO,1,$7200,2/1/2020,2020,,
5985,170,Visa,Debit,4098737153492410,3/1/2020,894,YES,1,$16740,12/1/2009,2011,,
866,170,Visa,Debit,4711760668874160,2/1/2020,378,YES,1,$13841,1/1/2020,2020,,
4841,170,Visa,Debit,4969924078004890,12/1/2022,881,YES,1,$15638,9/1/2012,2012,,
3340,170,Amex,Credit,332511890564170,5/1/2022,728,YES,1,$11400,6/1/2007,2007,,
1344,794,Mastercard,Debit,5511781840326930,9/1/2022,876,YES,1,$12501,2/1/2014,2014,,
4432,794,Mastercard,Debit (Prepaid),5872869557387760,1/1/2023,582,YES,1,$71,8/1/2014,2014,,
3430,794,Mastercard,Debit,5794165239075450,1/1/2011,465,YES,2,$11164,6/1/2009,2010,,
4306,1697,Visa,Debit,4048907303086780,9/1/2021,463,YES,2,$8365,8/1/2009,2009,,
3023,1697,Visa,Debit,4110479205142550,12/1/2021,951,YES,2,$17104,5/1/2009,2010,,
1101,1697,Amex,Credit,338367003904163,12/1/2013,279,YES,1,$2100,2/1/2007,2009,,
73,1697,Mastercard,Debit,5683833994969610,4/1/2006,884,YES,1,$13634,1/1/2005,2011,,
2746,1697,Mastercard,Debit (Prepaid),5803099724523610,9/1/2020,930,YES,1,$63,4/1/2015,2015,,
3295,1697,Mastercard,Debit,5868327296481310,1/1/2023,32,YES,2,$18721,6/1/2005,2009,,
3268,573,Amex,Credit,350866149120216,9/1/2023,265,YES,2,$3400,6/1/2004,2008,,
1660,1715,Mastercard,Debit,5729617930802600,11/1/2021,320,NO,1,$6824,2/1/2020,2020,,
1926,1607,Visa,Credit,4620214760209900,10/1/2022,406,YES,1,$20700,2/1/2020,2020,,
2891,1026,Visa,Credit,4683287791246500,5/1/2018,517,NO,1,$6200,5/1/2005,2013,,
983,1026,Visa,Debit (Prepaid),4766664432411890,4/1/2021,545,YES,2,$31,2/1/2000,2014,,
5398,1026,Visa,Credit,4274713434654840,8/1/2021,743,YES,1,$1000,11/1/2003,2009,,
2870,1026,Visa,Debit (Prepaid),4226159572103720,10/1/2023,756,YES,2,$77,5/1/2004,2007,,
622,1892,Mastercard,Debit (Prepaid),5119564246293760,6/1/2023,883,YES,2,$31,1/1/2020,2020,,
867,1892,Visa,Debit,4913448302190850,6/1/2020,688,YES,1,$318,1/1/2020,2020,,
1927,402,Visa,Debit,4946571800021790,4/1/2023,686,NO,1,$20709,2/1/2020,2020,,
2536,402,Mastercard,Debit,5332075103527990,10/1/2022,561,YES,2,$20230,4/1/2007,2010,,
2698,402,Mastercard,Debit,5299237121049630,10/1/2023,876,YES,2,$14749,4/1/2012,2012,,
970,1628,Mastercard,Debit,5855071426646200,9/1/2022,238,YES,3,$9171,2/1/1999,2005,,
6082,1628,Amex,Credit,325450874784558,5/1/2018,496,YES,2,$17400,12/1/2013,2013,,
3349,553,Mastercard,Debit,5821391213524430,10/1/2023,652,NO,2,$14475,6/1/2007,2009,,
1114,1551,Mastercard,Debit,5230397441824610,12/1/2020,954,YES,2,$15967,2/1/2007,2009,,
2389,1551,Visa,Debit,4901552848355250,8/1/2024,325,YES,1,$12250,3/1/2019,2019,,
5590,1551,Visa,Debit (Prepaid),4841863549456230,4/1/2024,875,YES,2,$63,11/1/2009,2009,,
2537,1551,Mastercard,Debit (Prepaid),5938011695949460,8/1/2023,234,YES,2,$66,4/1/2007,2010,,
2988,1551,Visa,Credit,4719385621754820,9/1/2022,503,YES,1,$8500,5/1/2008,2014,,
4001,1672,Mastercard,Debit (Prepaid),5784144789342920,1/1/2024,653,NO,1,$65,7/1/2012,2012,,
1451,1672,Discover,Credit,6839227927848570,2/1/2020,968,YES,2,$16100,2/1/2020,2020,,
623,1672,Mastercard,Debit,5837070772426670,12/1/2020,507,YES,1,$3313,1/1/2020,2020,,
868,426,Visa,Credit,4945782637783650,1/1/2020,709,YES,1,$10400,1/1/2020,2020,,
1661,426,Mastercard,Debit,5848871754957960,6/1/2021,553,NO,2,$2117,2/1/2020,2020,,
869,426,Visa,Debit,4808969144268430,2/1/2020,997,YES,1,$11265,1/1/2020,2020,,
624,426,Mastercard,Debit,5718188955977060,2/1/2021,385,YES,3,$5618,1/1/2020,2020,,
5184,1135,Amex,Credit,376534551118716,6/1/2022,382,YES,2,$20800,10/1/2010,2013,,
1419,1135,Amex,Credit,335380246966517,11/1/2020,42,YES,3,$11700,2/1/2020,2020,,
870,1135,Visa,Debit,4573117764811950,6/1/2022,178,YES,1,$33028,1/1/2020,2020,,
6093,1135,Visa,Debit,4703890283144400,4/1/2024,233,YES,1,$19830,12/1/2013,2013,,
4037,1135,Mastercard,Debit,5663749194216130,2/1/2019,176,YES,1,$22482,7/1/2015,2015,,
4977,1135,Visa,Credit,4018902833542400,8/1/2023,755,YES,1,$22400,10/1/2002,2010,,
3081,1135,Visa,Debit (Prepaid),4850287414377340,10/1/2024,123,YES,1,$62,5/1/2010,2012,,
3809,1420,Mastercard,Debit,5506105334909340,1/1/2008,72,YES,2,$27723,7/1/2007,2010,,
4258,1420,Mastercard,Credit,5542832924202770,3/1/2023,210,NO,1,$31800,8/1/2008,2012,,
1180,1420,Mastercard,Debit,5383684382213650,3/1/2018,931,YES,1,$16028,2/1/2009,2009,,
3676,1420,Mastercard,Debit,5085756475637520,1/1/2021,35,YES,2,$25411,7/1/2002,2013,,
337,1589,Visa,Debit,4939717188461310,10/1/2023,395,NO,1,$11912,1/1/2014,2014,,
4913,1589,Mastercard,Debit,5174537590358880,12/1/2024,473,YES,2,$13064,9/1/2017,2017,,
5306,1589,Mastercard,Debit,5693986376592850,10/1/2016,390,YES,2,$8912,10/1/2015,2015,,
1149,1002,Mastercard,Debit,5609582366095380,1/1/2020,292,YES,2,$15962,2/1/2008,2013,,
1069,1411,Visa,Credit,4048254149559970,11/1/2020,440,YES,1,$18200,2/1/2005,2014,,
3778,1411,Mastercard,Debit,5119838138946120,8/1/2016,162,YES,2,$3450,7/1/2006,2014,,
4700,1411,Visa,Debit,4698652103391030,5/1/2021,88,YES,1,$3450,9/1/2008,2016,,
5761,1411,Mastercard,Debit,5631140574725940,11/1/2023,370,YES,1,$39598,12/1/1999,2006,,
1368,1654,Mastercard,Debit,5041427711902770,1/1/2022,748,YES,1,$36502,2/1/2016,2016,,
2915,1654,Visa,Credit,4757921989009510,10/1/2023,921,YES,1,$14900,5/1/2006,2014,,
5257,1654,Mastercard,Credit,5871669086673410,9/1/2020,698,YES,1,$11800,10/1/2012,2012,,
1200,1654,Amex,Credit,333081160230544,6/1/2024,480,YES,1,$14000,2/1/2010,2012,,
4276,1654,Visa,Credit,4897401691817580,5/1/2022,951,YES,2,$16000,8/1/2008,2009,,
2189,1330,Mastercard,Debit,5075163198448760,10/1/2022,30,YES,2,$32557,3/1/2008,2008,,
6045,1330,Mastercard,Debit,5471442279898270,2/1/2021,537,NO,1,$21820,12/1/2011,2011,,
4579,1330,Mastercard,Debit,5728056480439160,6/1/2024,992,YES,2,$14448,9/1/2005,2011,,
5123,790,Mastercard,Debit,5112985372677710,8/1/2022,62,YES,2,$19038,10/1/2008,2010,,
3350,790,Mastercard,Debit,5422967140573110,3/1/2012,803,YES,1,$23632,6/1/2007,2009,,
3275,552,Mastercard,Debit,5115906061769120,12/1/2022,219,YES,2,$18627,6/1/2004,2010,,
3641,139,Mastercard,Debit (Prepaid),5027092702312420,8/1/2021,52,YES,1,$86,6/1/2019,2019,,
5705,139,Visa,Debit,4940574343090020,12/1/2014,702,YES,1,$18944,11/1/2014,2014,,
87,139,Visa,Debit,4276460060200380,8/1/2022,264,YES,1,$20962,1/1/2005,2011,,
3276,139,Mastercard,Debit (Prepaid),5271307942784930,2/1/2016,888,YES,1,$86,6/1/2004,2006,,
6104,1280,Amex,Credit,360424769741306,10/1/2021,352,NO,2,$6000,12/1/2015,2015,,
3604,883,Amex,Credit,364278996069965,2/1/2020,191,YES,1,$12500,6/1/2016,2016,,
5302,359,Amex,Credit,364647060276955,4/1/2020,223,YES,1,$17200,10/1/2015,2015,,
2331,359,Mastercard,Debit,5012576433104470,1/1/2015,411,YES,1,$31163,3/1/2014,2014,,
3567,359,Mastercard,Debit (Prepaid),5317204750431750,5/1/2024,412,YES,1,$59,6/1/2013,2013,,
2489,359,Mastercard,Credit,5757079020713030,6/1/2024,544,NO,1,$13500,4/1/2005,2009,,
3024,1921,Visa,Credit,4297525095541790,5/1/2022,49,YES,2,$8900,5/1/2009,2010,,
3810,1921,Mastercard,Credit,5454401798231050,12/1/2024,360,YES,1,$2900,7/1/2007,2012,,
1181,1921,Mastercard,Debit (Prepaid),5403639313421700,4/1/2020,283,YES,2,$89,2/1/2009,2009,,
5137,651,Visa,Credit,4578235631297140,9/1/2023,285,YES,2,$5200,10/1/2008,2009,,
5570,557,Mastercard,Debit,5755010791716620,4/1/2022,497,YES,2,$6090,11/1/2009,2011,,
338,1071,Visa,Debit,4177638630189990,11/1/2020,393,YES,1,$31072,1/1/2014,2014,,
1420,1071,Amex,Credit,326436217704163,6/1/2023,879,YES,2,$11200,2/1/2020,2020,,
1662,1071,Mastercard,Debit (Prepaid),5799877051065570,2/1/2020,466,YES,1,$38,2/1/2020,2020,,
74,1175,Mastercard,Debit,5479439443272540,11/1/2010,248,YES,2,$10670,1/1/2005,2009,,
5067,1175,Visa,Credit,4503231152263500,2/1/2024,728,YES,2,$5900,10/1/2006,2014,,
4904,1175,Amex,Credit,354026281245694,9/1/2017,67,YES,2,$7600,9/1/2017,2017,,
5341,1175,Mastercard,Debit (Prepaid),5117972120762080,5/1/2022,969,YES,1,$95,10/1/2019,2019,,
2132,1175,Visa,Credit,4909834750137600,4/1/2023,264,NO,1,$5100,3/1/2006,2006,,
4627,1175,Visa,Debit,4708121064103290,12/1/2020,26,YES,1,$1753,9/1/2006,2012,,
116,1175,Visa,Debit,4887547650218590,3/1/2024,281,YES,2,$8427,1/1/2006,2014,,
5914,1936,Visa,Debit,4653215018449180,9/1/2014,624,YES,1,$27006,12/1/2007,2007,,
3006,1936,Mastercard,Debit,5454198029567960,8/1/2023,161,YES,1,$34348,5/1/2009,2010,,
5531,1936,Mastercard,Debit,5278876115993600,12/1/2008,948,YES,1,$25659,11/1/2008,2011,,
2264,1936,Visa,Credit,4844646610537450,8/1/2020,174,YES,2,$14500,3/1/2010,2010,,
5551,1936,Visa,Credit,4343987004496520,9/1/2024,81,YES,1,$16400,11/1/2008,2008,,
3825,182,Visa,Debit,4166845388863480,9/1/2020,285,YES,2,$9418,7/1/2007,2007,,
980,182,Mastercard,Debit,5021195779307060,7/1/2000,818,YES,1,$20677,2/1/2000,2011,,
5532,468,Mastercard,Debit,5407924790398150,8/1/2021,69,YES,1,$21900,11/1/2008,2011,,
4705,468,Amex,Credit,338642228553287,8/1/2024,678,NO,2,$13100,9/1/2009,2009,,
3450,1651,Visa,Credit,4274011202694030,6/1/2022,289,YES,2,$25400,6/1/2009,2012,,
4181,1651,Mastercard,Debit,5092747474352980,2/1/2011,356,YES,2,$21177,8/1/2006,2007,,
1663,1714,Mastercard,Credit,5121470572571840,6/1/2022,529,YES,1,$20700,2/1/2020,2020,,
1421,1714,Amex,Credit,310441130576257,4/1/2024,394,YES,2,$12600,2/1/2020,2020,,
5533,1839,Mastercard,Debit,5960113726065280,12/1/2008,880,NO,2,$15122,11/1/2008,2010,,
339,1585,Visa,Debit,4915076647608170,8/1/2023,63,NO,1,$14708,1/1/2014,2014,,
2721,1585,Visa,Debit,4535134357521440,3/1/2022,877,YES,2,$19197,4/1/2013,2013,,
6103,1585,Mastercard,Debit,5325994058715060,4/1/2022,617,YES,1,$14830,12/1/2014,2014,,
4498,1245,Mastercard,Debit,5709693631749930,10/1/2021,320,YES,1,$6631,9/1/1999,2012,,
6008,1245,Mastercard,Debit,5774873617908680,8/1/2024,550,YES,1,$13910,12/1/2010,2016,,
4873,1245,Mastercard,Credit,5352138305305280,5/1/2024,190,YES,2,$6900,9/1/2014,2014,,
5347,1245,Mastercard,Debit,5152221647441110,10/1/2020,628,YES,1,$19955,11/1/1994,2007,,
5675,1245,Mastercard,Debit (Prepaid),5318319036148540,8/1/2024,577,YES,2,$66,11/1/2012,2012,,
3451,1245,Visa,Credit,4110883178370890,4/1/2024,317,YES,1,$9900,6/1/2009,2009,,
4759,732,Discover,Credit,6457800663577680,1/1/2012,285,YES,1,$9200,9/1/2010,2010,,
5200,732,Mastercard,Debit,5810725153736830,5/1/2022,279,YES,1,$9420,10/1/2010,2012,,
1115,732,Mastercard,Debit (Prepaid),5486503850400560,5/1/2021,264,NO,2,$49,2/1/2007,2011,,
5948,732,Visa,Debit,4023270767899220,4/1/2020,32,YES,2,$18535,12/1/2008,2008,,
5220,732,Visa,Debit,4442324693688140,9/1/2023,130,YES,1,$10104,10/1/2010,2015,,
46,732,Visa,Debit (Prepaid),4820966230615070,11/1/2022,662,YES,2,$63,1/1/2003,2010,,
625,342,Mastercard,Debit,5550802323458250,9/1/2022,862,YES,1,$61407,1/1/2020,2020,,
2303,476,Mastercard,Credit,5187732819891500,12/1/2014,87,YES,3,$10100,3/1/2012,2012,,
1070,476,Visa,Debit,4385795693863370,6/1/2024,806,YES,2,$31535,2/1/2005,2009,,
5684,476,Mastercard,Debit,5531706766680780,8/1/2015,158,YES,1,$21282,11/1/2013,2013,,
2666,164,Visa,Credit,4141753158398480,3/1/2022,11,YES,1,$5100,4/1/2010,2011,,
3210,164,Mastercard,Debit,5220177364102100,2/1/2020,680,YES,1,$14103,6/1/1999,2008,,
3748,164,Visa,Debit,4984493732494800,7/1/2022,688,YES,2,$21847,7/1/2005,2011,,
5272,164,Mastercard,Debit,5175150411772710,9/1/2020,502,YES,1,$28425,10/1/2013,2013,,
871,539,Visa,Debit,4236028748423160,2/1/2020,721,YES,1,$4087,1/1/2020,2020,,
3648,40,Amex,Credit,389912068048719,9/1/2023,269,YES,2,$8200,7/1/1998,2011,,
2437,40,Visa,Debit,4299508349741770,9/1/2021,579,YES,2,$1462,4/1/2002,2013,,
1289,40,Visa,Debit (Prepaid),4569310605904110,7/1/2021,990,YES,2,$58,2/1/2011,2011,,
